Date,Species,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,day,month,year,Tmax,Tmin,Tavg,Depart,DewPoint,PrecipTotal,Sunrise,Sunset
2011-09-30,3,91,41.878114,-87.629798,3,2,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,2,97,41.916265,-87.800515,8,3,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,3,97,41.916265,-87.800515,8,4,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,4,97,41.916265,-87.800515,8,1,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,2,114,41.948167,-87.730698,8,3,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,3,114,41.948167,-87.730698,8,4,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,3,116,41.963976,-87.69181,9,1,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,2,2,41.964242,-87.757639,8,2,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,2,34,41.868142,-87.696269,9,1,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,2,11,41.923738,-87.785288,9,19,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,3,11,41.923738,-87.785288,9,4,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,1,11,41.923738,-87.785288,9,1,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,2,16,42.010412,-87.66214,8,1,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,2,21,41.89923,-87.716788,9,1,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,2,106,41.903002,-87.688267,8,1,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,2,15,41.960616,-87.777189,9,1,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,2,42,41.801179,-87.679447,8,6,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,1,42,41.801179,-87.679447,8,1,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,2,58,41.766202,-87.562889,9,1,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,2,59,41.754676,-87.612922,9,1,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,2,61,41.803423,-87.642984,8,3,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,3,62,41.754292,-87.590773,9,1,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,3,101,41.776156,-87.778927,9,1,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,2,44,41.82561,-87.726549,9,1,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,2,82,41.673408,-87.599862,5,1,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,3,86,41.726465,-87.585413,5,1,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,2,109,41.678618,-87.559308,5,1,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,2,112,41.680946,-87.535198,8,1,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,2,78,41.750498,-87.605294,5,1,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,2,19,41.984809,-87.728492,8,1,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,2,134,41.974689,-87.890615,9,3,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,2,134,41.974689,-87.890615,9,7,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,2,134,41.974689,-87.890615,9,2,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,2,134,41.974689,-87.890615,9,4,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,2,134,41.974689,-87.890615,9,5,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,3,134,41.974689,-87.890615,9,7,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,3,134,41.974689,-87.890615,9,5,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,3,134,41.974689,-87.890615,9,1,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,1,134,41.974689,-87.890615,9,2,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,2,135,41.957799,-87.930995,5,1,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,2,135,41.957799,-87.930995,5,21,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,3,135,41.957799,-87.930995,5,6,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,3,135,41.957799,-87.930995,5,3,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,2,118,41.925198,-87.746381,8,3,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,3,118,41.925198,-87.746381,8,1,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,2,119,41.973845,-87.805059,9,3,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,3,119,41.973845,-87.805059,9,4,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,3,123,41.728495,-87.600963,5,1,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,3,25,41.763733,-87.742302,8,3,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,2,127,41.98728,-87.666066,8,2,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,3,128,41.912563,-87.668055,9,2,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,2,129,42.009876,-87.807277,9,2,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2011-09-30,3,129,42.009876,-87.807277,9,2,0,30,9,2011,57.5,46.0,52.0,-8.0,41.5,0.13,547.0,1735.0
2013-06-07,3,1,41.95469,-87.800991,9,19,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,35,41.867108,-87.654224,8,2,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,39,41.921965,-87.632085,8,1,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,71,41.720848,-87.666014,9,4,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,2,105,41.732984,-87.649642,8,4,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,20,41.986921,-87.689778,9,4,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,22,41.801498,-87.763416,9,1,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,6,23,41.906638,-87.701431,9,1,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,2,67,41.723195,-87.64997,5,2,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,67,41.723195,-87.64997,5,1,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,2,85,41.662014,-87.724608,8,1,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,85,41.662014,-87.724608,8,9,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,91,41.878114,-87.629798,3,1,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,97,41.916265,-87.800515,8,7,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,98,41.846075,-87.716277,9,1,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,104,41.682587,-87.707973,9,6,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,7,42.008314,-87.777921,9,1,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,2,10,41.991429,-87.747113,8,10,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,10,41.991429,-87.747113,8,8,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,34,41.868142,-87.696269,9,2,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,11,41.923738,-87.785288,9,1,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,2,16,42.010412,-87.66214,8,1,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,16,42.010412,-87.66214,8,1,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,21,41.89923,-87.716788,9,10,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,73,41.704336,-87.703736,8,1,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,42,41.801179,-87.679447,8,7,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,2,43,41.800737,-87.71188,8,2,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,43,41.800737,-87.71188,8,2,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,46,41.77166,-87.703047,8,5,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,2,48,41.768388,-87.678649,8,2,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,2,52,41.773215,-87.60088,8,2,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,52,41.773215,-87.60088,8,1,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,2,53,41.822536,-87.666343,9,1,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,53,41.822536,-87.666343,9,2,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,59,41.754676,-87.612922,9,2,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,61,41.803423,-87.642984,8,3,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,2,62,41.754292,-87.590773,9,1,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,62,41.754292,-87.590773,9,1,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,2,101,41.776156,-87.778927,9,1,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,82,41.673408,-87.599862,5,1,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,2,86,41.726465,-87.585413,5,2,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,2,111,41.740641,-87.546587,5,1,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,111,41.740641,-87.546587,5,4,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,112,41.680946,-87.535198,8,4,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,83,41.704572,-87.565666,8,5,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,76,41.733643,-87.55551,8,1,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,78,41.750498,-87.605294,5,4,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,2,19,41.984809,-87.728492,8,1,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,2,8,41.992478,-87.862995,8,5,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,8,41.992478,-87.862995,8,11,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,2,134,41.974689,-87.890615,9,4,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,2,134,41.974689,-87.890615,9,19,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,2,134,41.974689,-87.890615,9,17,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,2,134,41.974689,-87.890615,9,3,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,134,41.974689,-87.890615,9,4,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,134,41.974689,-87.890615,9,3,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,134,41.974689,-87.890615,9,2,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,134,41.974689,-87.890615,9,16,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,134,41.974689,-87.890615,9,29,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,134,41.974689,-87.890615,9,5,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,2,135,41.957799,-87.930995,5,10,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,135,41.957799,-87.930995,5,22,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,119,41.973845,-87.805059,9,2,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,121,41.743402,-87.731435,8,1,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,2,123,41.728495,-87.600963,5,17,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,123,41.728495,-87.600963,5,4,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,2,120,41.947227,-87.671457,9,3,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,2,122,41.793818,-87.654234,5,8,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,122,41.793818,-87.654234,5,4,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,2,126,41.904194,-87.756155,9,2,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,126,41.904194,-87.756155,9,1,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,2,124,41.951866,-87.725057,8,1,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,124,41.951866,-87.725057,8,4,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,2,25,41.763733,-87.742302,8,1,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,2,129,42.009876,-87.807277,9,1,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,2,130,41.776428,-87.627096,8,1,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-07,3,131,41.994679,-87.770899,8,6,0,7,6,2013,68.0,53.0,60.5,-6.0,44.5,0.0,417.0,1924.0
2013-06-14,2,1,41.95469,-87.800991,9,25,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,2,1,41.95469,-87.800991,9,26,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,1,41.95469,-87.800991,9,47,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,1,41.95469,-87.800991,9,50,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,1,41.95469,-87.800991,9,50,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,1,41.95469,-87.800991,9,16,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,1,41.95469,-87.800991,9,50,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,1,41.95469,-87.800991,9,50,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,2,33,41.891118,-87.654491,8,1,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,2,35,41.867108,-87.654224,8,8,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,2,39,41.921965,-87.632085,8,1,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,39,41.921965,-87.632085,8,3,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,39,41.921965,-87.632085,8,3,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,2,71,41.720848,-87.666014,9,4,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,71,41.720848,-87.666014,9,28,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,71,41.720848,-87.666014,9,35,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,2,105,41.732984,-87.649642,8,1,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,105,41.732984,-87.649642,8,3,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,2,9,41.944869,-87.832763,8,1,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,2,20,41.986921,-87.689778,9,4,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,20,41.986921,-87.689778,9,28,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,22,41.801498,-87.763416,9,13,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,67,41.723195,-87.64997,5,7,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,68,41.868077,-87.666901,9,13,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,2,85,41.662014,-87.724608,8,7,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,85,41.662014,-87.724608,8,23,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,2,91,41.878114,-87.629798,3,3,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,91,41.878114,-87.629798,3,3,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,93,41.932094,-87.700117,8,9,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,2,97,41.916265,-87.800515,8,9,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,97,41.916265,-87.800515,8,2,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,98,41.846075,-87.716277,9,1,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,2,104,41.682587,-87.707973,9,19,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,104,41.682587,-87.707973,9,40,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,116,41.963976,-87.69181,9,1,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,2,41.964242,-87.757639,8,3,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,7,42.008314,-87.777921,9,35,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,2,10,41.991429,-87.747113,8,20,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,10,41.991429,-87.747113,8,2,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,2,30,41.857402,-87.694991,8,3,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,34,41.868142,-87.696269,9,1,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,2,11,41.923738,-87.785288,9,4,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,11,41.923738,-87.785288,9,1,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,2,16,42.010412,-87.66214,8,3,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,16,42.010412,-87.66214,8,1,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,2,21,41.89923,-87.716788,9,1,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,15,41.960616,-87.777189,9,4,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,73,41.704336,-87.703736,8,2,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,28,41.911824,-87.726737,9,8,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,2,42,41.801179,-87.679447,8,2,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,42,41.801179,-87.679447,8,13,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,2,43,41.800737,-87.71188,8,12,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,43,41.800737,-87.71188,8,36,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,2,45,41.778297,-87.752411,9,3,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,45,41.778297,-87.752411,9,4,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,2,46,41.77166,-87.703047,8,5,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,46,41.77166,-87.703047,8,5,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,2,52,41.773215,-87.60088,8,5,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,52,41.773215,-87.60088,8,13,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,2,58,41.766202,-87.562889,9,14,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,2,61,41.803423,-87.642984,8,8,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,62,41.754292,-87.590773,9,6,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,2,81,41.798697,-87.736812,8,12,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,2,101,41.776156,-87.778927,9,12,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,101,41.776156,-87.778927,9,6,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,2,44,41.82561,-87.726549,9,8,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,44,41.82561,-87.726549,9,10,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,2,82,41.673408,-87.599862,5,21,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,82,41.673408,-87.599862,5,44,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,2,86,41.726465,-87.585413,5,1,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
2013-06-14,3,86,41.726465,-87.585413,5,13,0,14,6,2013,77.0,56.5,67.0,-1.0,50.5,0.0,416.0,1928.0
