,Unnamed: 0,Date,Species,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,day,month,year,Tmax,Tmin,Tavg,Depart,DewPoint,PrecipTotal,Sunrise,Sunset,month_weather,day_weather,pca1,pca2,pca3,pca4,xt_labels
9269,9269,2013-08-01,2,53,41.822536,-87.666343,9,4,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,3
9270,9270,2013-08-01,3,53,41.822536,-87.666343,9,1,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,3
9271,9271,2013-08-01,2,56,41.778748,-87.586427,8,2,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9272,9272,2013-08-01,2,58,41.766202,-87.562889,9,2,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9273,9273,2013-08-01,2,61,41.803423,-87.642984,8,10,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9274,9274,2013-08-01,3,61,41.803423,-87.642984,8,4,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9275,9275,2013-08-01,2,62,41.754292,-87.590773,9,6,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9276,9276,2013-08-01,1,62,41.754292,-87.590773,9,1,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9277,9277,2013-08-01,2,81,41.798697,-87.736812,8,8,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,11
9278,9278,2013-08-01,3,81,41.798697,-87.736812,8,2,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,11
9279,9279,2013-08-01,1,81,41.798697,-87.736812,8,2,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,11
9280,9280,2013-08-01,2,101,41.776156,-87.778927,9,3,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,11
9281,9281,2013-08-01,3,101,41.776156,-87.778927,9,2,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,11
9282,9282,2013-08-01,1,101,41.776156,-87.778927,9,1,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,11
9283,9283,2013-08-01,2,44,41.82561,-87.726549,9,5,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,9
9284,9284,2013-08-01,6,44,41.82561,-87.726549,9,1,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,9
9285,9285,2013-08-01,2,82,41.673408,-87.599862,5,37,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9286,9286,2013-08-01,1,82,41.673408,-87.599862,5,7,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9287,9287,2013-08-01,3,86,41.726465,-87.585413,5,1,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9288,9288,2013-08-01,2,111,41.740641,-87.546587,5,24,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9289,9289,2013-08-01,3,111,41.740641,-87.546587,5,6,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9290,9290,2013-08-01,1,111,41.740641,-87.546587,5,4,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9291,9291,2013-08-01,3,112,41.680946,-87.535198,8,9,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9292,9292,2013-08-01,1,112,41.680946,-87.535198,8,4,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9293,9293,2013-08-01,2,83,41.704572,-87.565666,8,9,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9294,9294,2013-08-01,3,83,41.704572,-87.565666,8,7,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9295,9295,2013-08-01,1,83,41.704572,-87.565666,8,11,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9296,9296,2013-08-01,3,76,41.733643,-87.55551,8,6,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9297,9297,2013-08-01,2,78,41.750498,-87.605294,5,2,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9298,9298,2013-08-01,3,78,41.750498,-87.605294,5,7,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9299,9299,2013-08-01,2,19,41.984809,-87.728492,8,21,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,4
9300,9300,2013-08-01,3,19,41.984809,-87.728492,8,2,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,4
9301,9301,2013-08-01,2,117,41.659112,-87.538693,8,48,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9302,9302,2013-08-01,3,117,41.659112,-87.538693,8,5,1,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9303,9303,2013-08-01,1,117,41.659112,-87.538693,8,31,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9304,9304,2013-08-01,4,117,41.659112,-87.538693,8,2,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9305,9305,2013-08-01,2,8,41.992478,-87.862995,8,5,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9306,9306,2013-08-01,3,8,41.992478,-87.862995,8,3,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9307,9307,2013-08-01,2,134,41.974689,-87.890615,9,50,1,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9308,9308,2013-08-01,2,134,41.974689,-87.890615,9,50,1,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9309,9309,2013-08-01,2,134,41.974689,-87.890615,9,6,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9310,9310,2013-08-01,2,134,41.974689,-87.890615,9,50,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9311,9311,2013-08-01,2,134,41.974689,-87.890615,9,50,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9312,9312,2013-08-01,2,134,41.974689,-87.890615,9,50,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9313,9313,2013-08-01,2,134,41.974689,-87.890615,9,50,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9314,9314,2013-08-01,2,134,41.974689,-87.890615,9,50,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9315,9315,2013-08-01,2,134,41.974689,-87.890615,9,50,1,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9316,9316,2013-08-01,2,134,41.974689,-87.890615,9,18,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9317,9317,2013-08-01,2,134,41.974689,-87.890615,9,11,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9318,9318,2013-08-01,2,134,41.974689,-87.890615,9,50,1,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9319,9319,2013-08-01,2,134,41.974689,-87.890615,9,50,1,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9320,9320,2013-08-01,2,134,41.974689,-87.890615,9,19,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9321,9321,2013-08-01,2,134,41.974689,-87.890615,9,27,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9322,9322,2013-08-01,2,134,41.974689,-87.890615,9,49,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9323,9323,2013-08-01,2,134,41.974689,-87.890615,9,50,1,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9324,9324,2013-08-01,2,134,41.974689,-87.890615,9,50,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9325,9325,2013-08-01,2,134,41.974689,-87.890615,9,38,1,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9326,9326,2013-08-01,2,134,41.974689,-87.890615,9,48,1,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9327,9327,2013-08-01,2,134,41.974689,-87.890615,9,50,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9328,9328,2013-08-01,2,134,41.974689,-87.890615,9,15,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9329,9329,2013-08-01,2,134,41.974689,-87.890615,9,50,1,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9330,9330,2013-08-01,2,134,41.974689,-87.890615,9,50,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9331,9331,2013-08-01,2,134,41.974689,-87.890615,9,3,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9332,9332,2013-08-01,2,135,41.957799,-87.930995,5,44,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9333,9333,2013-08-01,2,118,41.925198,-87.746381,8,1,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,6
9334,9334,2013-08-01,3,118,41.925198,-87.746381,8,1,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,6
9335,9335,2013-08-01,3,119,41.973845,-87.805059,9,2,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,1
9336,9336,2013-08-01,1,119,41.973845,-87.805059,9,1,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,1
9337,9337,2013-08-01,2,121,41.743402,-87.731435,8,20,1,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,11
9338,9338,2013-08-01,3,121,41.743402,-87.731435,8,7,1,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,11
9339,9339,2013-08-01,1,121,41.743402,-87.731435,8,1,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,11
9340,9340,2013-08-01,2,123,41.728495,-87.600963,5,21,1,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9341,9341,2013-08-01,3,123,41.728495,-87.600963,5,7,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9342,9342,2013-08-01,1,123,41.728495,-87.600963,5,4,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9343,9343,2013-08-01,2,120,41.947227,-87.671457,9,12,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,5
9344,9344,2013-08-01,3,120,41.947227,-87.671457,9,5,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,5
9345,9345,2013-08-01,1,120,41.947227,-87.671457,9,12,1,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,5
9346,9346,2013-08-01,2,122,41.793818,-87.654234,5,7,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9347,9347,2013-08-01,3,122,41.793818,-87.654234,5,2,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9348,9348,2013-08-01,1,122,41.793818,-87.654234,5,3,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9349,9349,2013-08-01,2,126,41.904194,-87.756155,9,7,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,8
9350,9350,2013-08-01,3,126,41.904194,-87.756155,9,3,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,8
9351,9351,2013-08-01,2,124,41.951866,-87.725057,8,38,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,4
9352,9352,2013-08-01,3,124,41.951866,-87.725057,8,2,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,4
9353,9353,2013-08-01,1,124,41.951866,-87.725057,8,3,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,4
9354,9354,2013-08-01,6,124,41.951866,-87.725057,8,1,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,4
9355,9355,2013-08-01,2,25,41.763733,-87.742302,8,3,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,11
9356,9356,2013-08-01,3,25,41.763733,-87.742302,8,1,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,11
9357,9357,2013-08-01,2,127,41.98728,-87.666066,8,24,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9358,9358,2013-08-01,3,127,41.98728,-87.666066,8,3,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9359,9359,2013-08-01,1,127,41.98728,-87.666066,8,17,1,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9360,9360,2013-08-01,2,128,41.912563,-87.668055,9,19,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,5
9361,9361,2013-08-01,3,128,41.912563,-87.668055,9,1,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,5
9362,9362,2013-08-01,2,129,42.009876,-87.807277,9,13,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,1
9363,9363,2013-08-01,3,129,42.009876,-87.807277,9,2,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,1
9364,9364,2013-08-01,1,129,42.009876,-87.807277,9,4,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,1
9365,9365,2013-08-01,2,130,41.776428,-87.627096,8,11,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9366,9366,2013-08-01,3,130,41.776428,-87.627096,8,7,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9367,9367,2013-08-01,1,130,41.776428,-87.627096,8,1,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,-1
9368,9368,2013-08-01,2,131,41.994679,-87.770899,8,50,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,2
9369,9369,2013-08-01,2,131,41.994679,-87.770899,8,4,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,2
9370,9370,2013-08-01,3,131,41.994679,-87.770899,8,16,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,2
9371,9371,2013-08-01,1,131,41.994679,-87.770899,8,31,0,241,8,2013,81.5,61.0,71.5,-2.0,55.5,0.0,445.0,1911.0,8.0,241.0,0.819222025669,-0.0294752309117,-0.133613055395,-0.580021207687,2
9372,9372,2013-08-08,2,1,41.95469,-87.800991,9,27,1,248,8,2013,78.5,67.0,73.0,-1.0,55.5,0.0,452.0,1903.0,8.0,248.0,0.451850504156,-0.137486006463,0.357240115412,-0.614727562328,7
9373,9373,2013-08-08,2,1,41.95469,-87.800991,9,50,0,248,8,2013,78.5,67.0,73.0,-1.0,55.5,0.0,452.0,1903.0,8.0,248.0,0.451850504156,-0.137486006463,0.357240115412,-0.614727562328,7
9374,9374,2013-08-08,2,1,41.95469,-87.800991,9,50,1,248,8,2013,78.5,67.0,73.0,-1.0,55.5,0.0,452.0,1903.0,8.0,248.0,0.451850504156,-0.137486006463,0.357240115412,-0.614727562328,7
9375,9375,2013-08-08,3,1,41.95469,-87.800991,9,13,0,248,8,2013,78.5,67.0,73.0,-1.0,55.5,0.0,452.0,1903.0,8.0,248.0,0.451850504156,-0.137486006463,0.357240115412,-0.614727562328,7
9376,9376,2013-08-08,1,1,41.95469,-87.800991,9,43,1,248,8,2013,78.5,67.0,73.0,-1.0,55.5,0.0,452.0,1903.0,8.0,248.0,0.451850504156,-0.137486006463,0.357240115412,-0.614727562328,7
9377,9377,2013-08-08,1,1,41.95469,-87.800991,9,13,1,248,8,2013,78.5,67.0,73.0,-1.0,55.5,0.0,452.0,1903.0,8.0,248.0,0.451850504156,-0.137486006463,0.357240115412,-0.614727562328,7
9378,9378,2013-08-08,2,33,41.891118,-87.654491,8,1,0,248,8,2013,78.5,67.0,73.0,-1.0,55.5,0.0,452.0,1903.0,8.0,248.0,0.451850504156,-0.137486006463,0.357240115412,-0.614727562328,-1
9379,9379,2013-08-08,3,33,41.891118,-87.654491,8,1,0,248,8,2013,78.5,67.0,73.0,-1.0,55.5,0.0,452.0,1903.0,8.0,248.0,0.451850504156,-0.137486006463,0.357240115412,-0.614727562328,-1
9380,9380,2013-08-08,2,35,41.867108,-87.654224,8,19,0,248,8,2013,78.5,67.0,73.0,-1.0,55.5,0.0,452.0,1903.0,8.0,248.0,0.451850504156,-0.137486006463,0.357240115412,-0.614727562328,-1
9381,9381,2013-08-08,3,35,41.867108,-87.654224,8,25,0,248,8,2013,78.5,67.0,73.0,-1.0,55.5,0.0,452.0,1903.0,8.0,248.0,0.451850504156,-0.137486006463,0.357240115412,-0.614727562328,-1
9382,9382,2013-08-08,1,35,41.867108,-87.654224,8,3,0,248,8,2013,78.5,67.0,73.0,-1.0,55.5,0.0,452.0,1903.0,8.0,248.0,0.451850504156,-0.137486006463,0.357240115412,-0.614727562328,-1
9383,9383,2013-08-08,2,36,41.896282,-87.655232,8,1,0,248,8,2013,78.5,67.0,73.0,-1.0,55.5,0.0,452.0,1903.0,8.0,248.0,0.451850504156,-0.137486006463,0.357240115412,-0.614727562328,-1
9384,9384,2013-08-08,3,36,41.896282,-87.655232,8,2,0,248,8,2013,78.5,67.0,73.0,-1.0,55.5,0.0,452.0,1903.0,8.0,248.0,0.451850504156,-0.137486006463,0.357240115412,-0.614727562328,-1
9385,9385,2013-08-08,3,39,41.921965,-87.632085,8,4,0,248,8,2013,78.5,67.0,73.0,-1.0,55.5,0.0,452.0,1903.0,8.0,248.0,0.451850504156,-0.137486006463,0.357240115412,-0.614727562328,-1
9386,9386,2013-08-08,2,71,41.720848,-87.666014,9,41,0,248,8,2013,78.5,67.0,73.0,-1.0,55.5,0.0,452.0,1903.0,8.0,248.0,0.451850504156,-0.137486006463,0.357240115412,-0.614727562328,3
